SITEVISITID,SITE,OBS_YEAR,DATE_,MISSIONID,OCC_SITEID,ANALYSIS_YEAR,ANALYSIS_SCHEME,SEC_NAME,EXCLUDE_FLAG,TRANSECT_PHOTOS,Oceanography,METHOD,REGION,ISLAND,PERM_SITE,CLIMATE_STATION_YN,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN,ACAS,ACBR,ACPH,ACTA,AMSP,ASPP,ASSP,AVSP,CAUL,CHLS,COSP,CYPS,DICO,DICT,ECHL,ECHP,FASP,FAVS,GALI,GALS,GASP,GOAL,GONS,HALI,HYSP,ISSP,LEPT,LESP,LOBO,LOSY,MICR,MOEN,MONE,NEOM,PADI,PAVS,PESP,PLLE,POCS,POMA,PONM,PSSP,STYS,TURS,AMNE,ANTI,ASTS,BGMA,BI,BR,BRMA,BRY,CCAH,CCAR,CMOR,COL,DISP,EMA,ENC,EUSP,FINE,FOL,FREE,FUSP,GC,GRMA,HARD,HCOE,HYCO,LOBS,LPHY,MASS,MESP,MISP,MOBR,MOFO,MONS,OCTO,OUSP,PACS,PAEN,PAFO,PAMA,PHSP,PLER,PLSP,POBR,POEN,POFO,RDMA,RUB,SAND,SG,SP,SYSP,TUN,TURFH,TURFR,UI,UPMA,USC,ZO,HAL,NS,TAB,N,new.N
8189,TUT-01513,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24907,-170.5833,Forereef,Deep,0,0.3448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3448276,0,0,0,0,1.034483,3.793103,0,0,0,2.758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068966,0.3448276,0,0,0,0,17.93103,71.37931,0,0,0,0,0,0,0,290,290
8190,TUT-01522,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.25584,-170.6055,Forereef,Mid,0,1.818182,0,0,0,0,0.7272727,0,0,0,0.7272727,0,0,0,0,0,0,0,0,0,0,0,0.7272727,0.3636364,0,0,0.7272727,0,0,0,0,26.90909,0,0,0,0,0,0,1.454545,0.7272727,0,0,0,0,0,0,0,1.090909,0,0.3636364,0,0,3.636364,0,0,0,0,5.454545,1.090909,0,0,0.3636364,0,0,0,0.7272727,0.3636364,0,0,0,0,0.3636364,0,0,0,0,0.3636364,0,0,0,6.545455,0.7272727,0,0,0,0,0,2.909091,7.636364,3.636364,0.7272727,4.727273,0,0,0,0,24.72727,0.3636364,0,0,0,0,0,0,0,290,275
8191,TUT-01561,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24702,-170.5675,Forereef,Shallow,0,0,0,0,0,0,2.702703,0,0,0,0,0.3378378,0,3.716216,0,0,0,0,0,0,0,0,0,0,0,0,0.3378378,0,0,0,0,6.418919,0,0,0,0,0,0,0,1.689189,0,0,0,0,0,0,0,1.013514,0,0,0,0,11.48649,0,0,0,0,7.77027,0.6756757,0,0,0,0,0,0,0,0.6756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.702703,0,0,0,0,0,0.3378378,0,0,59.7973,0.3378378,0,0,0,0,0,0,0,300,296
8192,TUT-01525,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.25476,-170.5589,Forereef,Mid,0.3663004,0,0,0,0,0.3663004,10.25641,0,0,0,0,0,0,0,0,0,0.3663004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564103,0,0,0,0,0,0,0,1.831502,0,0,0,0.3663004,0,0,0,0.3663004,0,0,0,0,6.959707,0,0,0,0,3.663004,0.3663004,0,0,0,0,0,0,0,0.3663004,0,0,0,1.465201,0,0,0,0,0,0.3663004,0.7326007,0,0,0,0,0,0,0,0,0,0.3663004,0,0,0,0,0,0.7326007,0,0,65.93407,0.7326007,0,1.831502,0,0,0,0,0,280,273
8193,TUT-01184,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.246,-170.5718,Forereef,Deep,0,2.356902,0,0.6734007,0,0,0.6734007,0,0,0,0,0,0,0,0,1.010101,1.010101,0,0,0,0.3367003,0,1.346801,0.6734007,0,0,0.6734007,0,0,0,0,7.407407,0,0,0,0,0,0,1.010101,0,0,0,0,0,0,0,0,4.040404,0,0,0,0,13.46801,0,0,0,0,7.744108,2.020202,0,0,0.6734007,0,0,0,0,0,0,0,0,1.010101,0.3367003,0,0,0,0.3367003,0,0.3367003,0,0.3367003,0.6734007,0,0,0,0,0,0.3367003,1.010101,1.683502,0,0,1.683502,0,0,0,0,32.99663,14.14141,0,0,0,0,0,0,0,310,297
8194,TUT-01047,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24735,-170.5719,Forereef,Shallow,0,0,0,0.3448276,0,0,0.6896552,0,0,0,0,0,0,0,0,1.37931,1.37931,2.068966,0,0,0.6896552,0.3448276,0,0,0,0.3448276,0.6896552,0,0,0,0,5.862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37931,0,0,0,0,6.896552,0,0,0,0,7.241379,3.793103,0,0,0,0,0,0,0,2.413793,0,0,0,2.068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3448276,0,1.724138,0,0,0,2.068966,0,0,0,0,57.24138,0,0,0,0,1.034483,0,0,0,300,290
8195,TUT-01169,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.25514,-170.558,Forereef,Mid,0,0.3344482,0,0,0,0,7.692308,0,0,0,0,0,0,0,0,0,0.6688963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3344482,0,0,0,0,0,0,0.3344482,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,4.013378,0,0,0,0,3.344482,0.6688963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3344482,0.3344482,0,0,0,0,0,0,0,0,0,0,0,1.337793,0,0.3344482,0,0.6688963,0,0,75.91973,0,0,3.010033,0,0.3344482,0,0,0,300,299
8196,TUT-01069,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_AUNUU_B,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.27731,-170.5383,Forereef,Deep,0,0,0,0,0,0,0.3174603,0,0,0,0,0,0,0,0,0,0.3174603,0,0,0,0,0,0,13.96825,0,0,0,0,0,0,0,1.269841,0,0,0,0,0,0,0,1.269841,0,0,0,0,0,0,0,1.269841,0,0,0,0,0,0,0,0,0,0.3174603,0.3174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6349206,0,0,0,0,0,0,0,0,0,0,0.952381,0,0,0,5.714286,0,0,0,0,73.33333,0,0,0.3174603,0,0,0,0,0,320,315
8197,TUT-01094,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_SE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.27632,-170.576,Forereef,Mid,0,2.12766,0,5.319149,0,0,0,0,0,0,0,0,0,0,0,0.7092199,0,0,0,0,0,0,0,1.77305,0,0,0.3546099,0.7092199,0,0,0,9.574468,0,0,0,0,0,0,1.41844,0.3546099,0,0,0.7092199,0,0,0,0,1.77305,0,0,0,0,34.39716,0,0,0,0,13.12057,0.7092199,0,0,0,0,0,0,0,0.3546099,0,0,0,0,0,3.191489,0,0,0.3546099,0,0,0,0.3546099,0.3546099,0,0,0,0,0,0,0.7092199,0.7092199,0,0,0,0,0,0,0,20.92199,0,0,0,0,0,0,0,0,300,282
8198,TUT-01362,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_AUNUU_B,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28298,-170.5391,Forereef,Deep,0,0,0,0,0,0,0.6756757,0,0,0,0,0,0,0,0,0,0,0.3378378,0,0,0,0,0.3378378,0.6756757,0,0,0,0,0,0,0,1.351351,0,0,0,0,0,0,0.6756757,2.702703,0,0,0,0,0,0,0,2.027027,0,0,0,0,1.351351,0,0,0,0,0,0.3378378,0,0,0,0.3378378,0,0,0,0,0,0,0,0,0.3378378,0,0,0,0,1.013514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013514,0,0,0,0,86.14865,0.3378378,0,0.3378378,0,0,0,0,0,300,296
8199,TUT-01517,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2554,-170.6259,Forereef,Deep,0,0.3436426,0,0.3436426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.092784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3436426,0,0,0,0,0.3436426,0,0,0,0,1.718213,0,0,0,0.3436426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3436426,0,0,0,0,0,0,0.3436426,0.6872852,1.37457,0.6872852,10.30928,0,0,0,0,77.66323,1.030928,0,1.030928,0,0,0,0,0,300,291
8200,TUT-01568,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24883,-170.6266,Forereef,Shallow,0,1.360544,0,0,0,0,4.421769,0,0,0,0,0,0,0,0,0.6802721,0,0,0,0,0,0,0.6802721,0,0.6802721,0,2.380952,0,0.3401361,0,0,31.29252,0,0,0,0,0,0,1.70068,1.70068,0,0,0,0,0,0,0,2.040816,0,0,0,0,5.782313,0,0,0,0,9.183673,1.70068,0,0,0,0,0,0,0,1.360544,0,0,0,0,0,0,0,0,0.3401361,0,0,0,0,1.020408,0,0,0,0,0.3401361,0,2.380952,0,0,0,1.70068,0,0,0,0,28.91156,0,0,0,0,0,0,0,0,300,294
8201,TUT-01583,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24966,-170.5832,Forereef,Shallow,0,3.649635,0,16.42336,0,0,0,0,0,0,0.3649635,0,0,0,0,1.094891,1.094891,0,0,0,0.3649635,0,0,0,0,0,0,0,0,0,0,29.19708,0,0,0,0,0,0,4.744526,0,0,0,0,0,0,0,0,0.3649635,0,0.3649635,0,0,22.26277,0,0,0,0,5.839416,1.824818,0,0,0,0,0,0,0,1.459854,0,0,0,0,0,0,0,0,0.3649635,0,0.729927,0,0,1.459854,0,0,0,0,0,0,1.094891,0,0,0,0,0,0,0,0.3649635,6.934307,0,0,0,0,0,0,0,0,300,274
8202,TUT-01551,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24987,-170.5623,Forereef,Mid,0.3584229,9.677419,0,0,0,0,0.3584229,0,0,0,0,0,0,0,0,0,0.7168459,0,0,0,0.3584229,0,0,0.3584229,0.7168459,0.3584229,0.3584229,0,0,0,0,4.659498,0,0,0,0,0,0,0.3584229,0.3584229,0,0.3584229,6.810036,0,0,0,0,0.7168459,0,0.3584229,0,0,34.4086,0,0,0,0,16.84588,0.3584229,0,0,0,0,0,0,0,0.7168459,0,0,0,0.7168459,0.7168459,0,0,0,0,1.433692,4.301075,0,0,1.792115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82796,0,0,0,0,0,0,0,0,300,279
8204,TUT-01009,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.25567,-170.5939,Forereef,Deep,0,0,0,0,0,0,0.3378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.391892,0,0,0,0,0,0,0,0.6756757,0,0,0,0,0,0,0,0.6756757,0,0,0,0,0,0,0,0,0,0,0,0,0.3378378,0,0,0,0,0.6756757,0.3378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6756757,0,0,0,0,0.3378378,0,0,0,0,0,0,0,0,0,0,15.54054,0,0,0,0,68.91892,5.743243,0,1.351351,0,0,0,0,0,300,296
8206,TUT-01100,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2454,-170.574,Forereef,Mid,0,2.380952,0,0,0,0,12.92517,0,0,0,0,0,0,0.3401361,0,1.70068,3.401361,0.3401361,0,0,0.3401361,0,0,0,0.3401361,0,0.6802721,0,0,0,0,17.68707,0,0,0,0,0,0,0.6802721,2.040816,0,0,0,0,0,0,0,0.3401361,0,0,0.3401361,0,2.380952,0,0,0,0,3.061224,2.380952,0,0,0,0,0,0,0,0.6802721,0,0,0,0,0,0,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,1.360544,0,0,0,0,0,0,0,0,45.2381,0.3401361,0,0,0,0,0,0,0,300,294
8207,TUT-01065,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2469,-170.5787,Forereef,Shallow,0,2.197802,0,15.75092,0,0,0.3663004,0,0,0,0,0,0,0,0,0,0.3663004,3.296703,0,0,0.7326007,0,0.3663004,0,0.3663004,0,0.3663004,0,0,0,0,15.38462,0,0,0,0,0,0,1.465201,0.3663004,0,0,0,0,0,0,0,0,0,0,0,0,6.959707,0,0,0,0,5.128205,2.564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3663004,0,0,0,0,0,0,0.7326007,0,0,0,5.860806,0,0,0,0,37.36264,0,0,0,0,0,0,0,0,300,273
8208,TUT-01152,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24946,-170.5619,Forereef,Deep,0,1.115242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7434944,0.7434944,0.3717472,0,0,0,0,0,5.204461,0,0,0.3717472,0,0,0,0,4.460967,0,0,0,0,0,0,1.858736,0.7434944,0,0,0.7434944,0,0,0,0,2.973978,0,0.3717472,0,0,12.26766,0,0,0,0,2.60223,2.60223,0,0,0,0.3717472,0.3717472,0,0,0,0,0,0,1.486989,0.7434944,0,0,0,0,1.115242,0.7434944,0,0,2.230483,0,0.3717472,0,0,0,0,0,0,0.7434944,0,0.7434944,0,0,0,0,52.04461,0.7434944,0,1.115242,0,0,0,0,0,300,269
8209,TUT-01112,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.26409,-170.5619,Forereef,Mid,0,4.115226,0,0.4115226,0,0,0,0,0,0,0,0,0,0,0,0.8230453,0.8230453,0,0,0,0.8230453,0,0.4115226,9.053498,0,0,0,0,0.8230453,0,0,5.761317,0,0,0,0,0,0,0.4115226,0,0,0.4115226,2.469136,0,0,0,0,6.584362,0,0,0,0,16.87243,0,0,0,0,4.526749,0.8230453,0,0,0.4115226,0.4115226,0,0,0,0.8230453,0,0,5.761317,0.4115226,0,0,0,0,0.8230453,0,0.8230453,0,0,2.057613,0,2.057613,0,0,0,0,0.4115226,0,0.8230453,0,0,0,0,0,0,29.21811,0,0,0,0,0.8230453,0,0,0,300,243
8210,TUT-01077,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.27115,-170.5647,Forereef,Shallow,0,18.30986,0,1.408451,0,0,0,0,0,0,0,0,0,0,0,0,0.3521127,0.7042254,0,0,1.760563,0,0,0,0,0.3521127,0.7042254,0,0,0,0,2.464789,0,0,0,0,0,0,0.3521127,0,0,0,0.3521127,0,0,0,0,0,0,0.3521127,0,0,20.42254,0,0,0,0,3.169014,1.408451,0,0,0,0,0,0,0,2.112676,0,0,0,0.7042254,0,0,0,0,0,0,0.7042254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.01408,0,0,0,0,0.3521127,0,0,0,300,284
8211,TUT-01356,2015,3/3/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_AUNUU_B,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.27895,-170.5354,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.459459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013514,0,0,0,0,0,0,0,2.364865,0,0,0,0,0.3378378,0,0,0,0,0.3378378,0,0,0,0,0,0,0,0.3378378,0,0,0,0,0,0,0,0.6756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3378378,0,15.54054,0,0,0,0,60.47297,1.013514,0,8.108108,0,0,0,0,0,300,296
8213,TUT-01228,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.22775,-170.6999,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.503759,0.3759398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.007519,0,0,0,0,0.3759398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.90226,0,0,0,0,0,0,0,0,0,0,0,0,0,2.255639,0,0,0,0,80.82707,0.7518797,0,0,0,0,0,0,0,300,266
8214,TUT-01024,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.27826,-170.7388,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3401361,0,0,0,0,0.6802721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.442177,0,0,0,0,91.15646,2.380952,0,0,0,0,0,0,0,300,294
8215,TUT-01133,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.24137,-170.6789,Forereef,Mid,0,0,0,1.694915,0,0,0.3389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3389831,0.3389831,0,0,0,0,0,43.72881,0,0,0,0,0,0,1.016949,3.728814,0,0,0,0,0,0,0,0.3389831,0,0,0,0,5.762712,0,0,0,0,1.016949,2.033898,0,0,0,0,0,0,0,1.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016949,0,0,0,0,0,1.694915,0,0,35.9322,0,0,0,0,0,0,0,0,300,295
8216,TUT-01199,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28694,-170.7615,Forereef,Mid,0,0.7092199,0,12.41135,0,0,0.7092199,0,0,0,0,0,0,0,0,0,0,1.41844,0,0,0,0,0,0.3546099,0,0,0,0,0,0,0,18.08511,0,0,0,0,0,0,1.41844,0,0,0,0,0,0,0,0,0.3546099,0,0,0,0,18.08511,0,0,0,0,6.382979,1.06383,0,0,0,0,0,0,0.3546099,1.77305,0,0,0,0.3546099,0.7092199,0,0,0,0.3546099,2.12766,0,0,0,3.900709,0,0,0,0,0,2.48227,0.7092199,0,0,0,0,0,0,0,0,26.24113,0,0,0,0,0,0,0,0,300,282
8217,TUT-01060,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.29869,-170.8164,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6734007,0,0,0,0,0,0,0,0,0,0,0,0,0.6734007,0,0,0,0,0,0,0,1.010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.93603,0,0,0,0,48.48485,16.83502,0,1.346801,0,0,0,0,0,300,297
8218,TUT-01590,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.23728,-170.6738,Forereef,Deep,0,8.421053,0,3.859649,0,0,0,0,0,0,0,0.3508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052632,0,0,0,0,51.57895,0,0,0,0,0,0,0,0.3508772,0,0,0,0,0,0,0,0,0,0,0,0,2.105263,0,0,0,0,1.052632,1.754386,0,0,0,0,0,0,0,1.754386,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403509,0,0,0,0,0,0,0.7017544,0,0,0,1.052632,0,0,0,0,24.5614,0,0,0,0,0,0,0,0,300,285
8219,TUT-01646,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.25176,-170.6971,Forereef,Mid,0,3.389831,0,1.694915,0,0,1.355932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3389831,0,0,0,0,0,0,21.01695,0,0,0,0,0,0,0.3389831,1.016949,0,0,0,0,0,0,0,1.355932,0,0,0,0,0.6779661,0,0,0,0,2.711864,0.3389831,0,0,0,0,0,0,0,0.6779661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016949,0,0,0,0,0,0,0,0,64.0678,0,0,0,0,0,0,0,0,300,295
8220,TUT-01663,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.26166,-170.7068,Forereef,Shallow,0,0.3472222,0,0.3472222,0,0,2.777778,0,0,0,0,0,0,0.3472222,0,0,0.3472222,0.3472222,0,0,0.3472222,0,0,0,1.041667,0,2.777778,0,0,0,0,58.33333,0,0,0,0,0,0,0.6944444,0.3472222,0,0,0,0,0,0,0,2.777778,0,0,0,0,2.083333,0,0,0,0,1.041667,1.736111,0,0,0,0,0,0,0,0.6944444,0,0,0,0,0,0,0,0,0,0.6944444,0,0,0,0,0,0,0,0,0,0,0.3472222,0,0,0,0,0,0,0,0,22.56944,0,0,0,0,0,0,0,0,300,288
8221,TUT-01654,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.286,-170.7241,Forereef,Mid,0,2.592593,0,1.111111,0,0,0.3703704,0,0.3703704,0,0.7407407,0,0,0,0,0,0,0,0,0,0,0,0.7407407,12.22222,0,0,0.3703704,0,0,0,0,1.481481,0,0,0,0,1.111111,0,0,0,0,0,0,0,0,0,0,0.3703704,0,0.7407407,0,0,2.962963,0,0,0,0,6.296296,0.7407407,0,0,0.7407407,0,0,0,0,2.222222,0,0,0,0,0,0,0,0,1.481481,0,0,0,0,0.3703704,0,0,0,0,0,0.7407407,2.222222,0.3703704,8.888889,0,4.074074,0,0,0,0,41.48148,2.592593,0,2.592593,0,0,0,0,0,300,270
8222,TUT-01182,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.25535,-170.7299,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3558719,0.3558719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.202847,0,0,0,0,5.69395,0,0,0,0,6.405694,0.7117438,0,0,0,0,0,0,0,0.3558719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7117438,0,0,0,0,0,0,0,0,1.067616,0,0,0,0,0,0,77.58007,3.558719,0,0,0,0,0,0,0,300,281
8223,TUT-01115,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NE_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.25809,-170.7037,Forereef,Mid,0,0.6872852,0,0,0,0,2.061856,0,0,0,0,0,0,0,0,0,1.030928,0,0,0,0,0,0.6872852,0,0,0,0.6872852,0,0,0,0,56.70103,0,0,0,0,0,0,0.3436426,7.560137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3436426,1.030928,0,0,0.3436426,0,0,0,0,0,0,0,0,0.6872852,0,0,0,0,0,0,0,0,0,0.3436426,0,0,0,0,0.3436426,2.405498,2.061856,0.6872852,0,0,0.6872852,0,0.3436426,0,0,20.9622,0,0,0,0,0,0,0,0,300,291
8224,TUT-01079,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.2807,-170.7317,Forereef,Mid,0,0,0,0.6756757,0,0,4.391892,0,0,0,0,0,0,0,0,0,0,0.3378378,0,0,0,0,0,0,0,0,0.3378378,0,0,0,0,52.7027,0,0,0,0,0,0,1.351351,1.351351,0,0,0,0,0,0,0,0.3378378,0,0.3378378,0,0,2.702703,0,0,0,0,1.351351,0.6756757,0,0,0,0,0,0,0,0.6756757,0,0,0,0,0.3378378,0,0,0,0,0.3378378,0,0,0,0.3378378,0,0,0,0,0,0,0,0,0,0,2.027027,0,0,0,0,27.36486,2.364865,0,0,0,0,0,0,0,300,296
8225,TUT-01214,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.28867,-170.758,Forereef,Deep,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,7,0,0,0,0,86,2.333333,0,0.6666667,0,0,0,0,0,300,300
8226,TUT-01006,2015,3/4/2015,HA1501,NA,2015,AS_SANCTUARY,TUT_NW_OPEN,0,-1,0,CNET,SAMOA,Tutuila,0,0,-14.288,-170.7806,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.675585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.006689,0,0,0,0,0,0,0,1.337793,0,0,0,0,5.685619,0,0,0,0,3.344482,0.3344482,0,0,0,0,0,0,0.6688963,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3344482,0,0.3344482,0,0,0,3.67893,0,0.3344482,0,0,77.59197,1.003344,0,0.3344482,0,0,0,0,0,310,299
